TKT,VER,N1A,N1B,N1C,N2A,N2B,N2C,N3A,N3B,N3C,N4A,N4B,N4C,N5A,N5B,N5C,I1,I2,I3,I4,I5,I6,I7,I8,P,U
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
297,6008,1,,,19,,,42,,,,49,50,71,,,base03.ai,eeyore04.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner03.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner01.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner02.ai,nonwinner01.ai,1,4
236,3624,5,,,,27,30,41,,,50,,,,65,71,base03.ai,eeyore02.ai,eeyore05.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner01.ai,1,4
209,8895,,7,2,,18,19,,44,40,,46,54,,67,62,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner01.ai,1,4
189,15483,,2,10,,16,22,,33,40,,60,59,,70,63,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner05.ai,1,1
226,11015,1,,,19,,,39,,,,52,60,,,,base03.ai,eeyore04.ai,free05.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner08.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner05.ai,nonwinner07.ai,1,1
144,13373,,11,6,,21,30,,43,41,,53,54,,70,66,base02.ai,,,,,,,,1,1
248,4518,,1,7,27,,,41,,,51,,,,72,75,base03.ai,eeyore01.ai,eeyore05.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner07.ai,nonwinner08.ai,1,1
289,15692,1,,,,19,28,33,,,53,,,66,,,base03.ai,eeyore02.ai,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner01.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner07.ai,nonwinner02.ai,1,2
223,19563,12,,,,23,28,38,,,54,,,,,,base03.ai,eeyore02.ai,free05.ai,,,,,,1,2
186,5216,,15,1,,25,17,,41,38,,58,50,,69,73,base02.ai,,,,,,,,1,2
229,14493,10,,,30,,,41,,,,,,,67,75,base03.ai,free04.ai,eeyore05.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner01.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,winner02.ai,,,,,,,,1,2
207,22924,,7,9,,18,17,,35,37,,47,52,,71,63,base02.ai,,,,,,,,1,2
211,7017,,2,14,,22,28,,39,38,,55,46,,61,63,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner07.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner03.ai,nonwinner08.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner05.ai,1,3
173,1037,,5,3,,24,29,,44,45,,60,58,,71,62,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner06.ai,1,3
199,2591,,10,14,,24,29,,44,43,,46,51,,65,68,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner05.ai,nonwinner08.ai,1,4
182,15873,,12,4,,28,25,,31,33,,46,50,,63,71,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner02.ai,1,4
22,4523,,7,13,,29,16,,33,44,,,60,,61,,base02.ai,free04_a.ai,free05_b.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner09.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner04.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner04.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner08.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner05.ai,nonwinner08.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner06.ai,1,4
201,12930,,14,6,,22,19,,44,39,,46,47,,64,69,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner05.ai,nonwinner01.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner04.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner01.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner04.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner07.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner04.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner07.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner06.ai,nonwinner05.ai,1,1
219,3735,13,,,26,,,40,,,,46,54,,,,base03.ai,eeyore04.ai,free05.ai,,,,,,1,1
45,10670,,2,3,,18,16,,41,35,,59,,,,65,base02.ai,free04_b.ai,free05_a.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner02.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
129,23932,,11,10,,25,21,,45,38,,54,50,,72,73,base02.ai,,,,,,,,1,2
258,13737,8,,,21,,,,33,42,46,,,75,,,base03.ai,eeyore03.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner02.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner03.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner07.ai,1,2
242,13502,,4,8,17,,,38,,,49,,,,67,68,base03.ai,eeyore01.ai,eeyore05.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner06.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner08.ai,nonwinner07.ai,1,2
134,8171,,4,15,,28,21,,34,43,,53,46,,63,75,base02.ai,,,,,,,,1,2
221,3902,4,,,,17,23,35,,,49,,,,,,base03.ai,eeyore02.ai,free05.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner04.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner07.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner03.ai,1,2
2,6055,,8,6,,28,29,,,43,,48,,,,66,base02.ai,free03_a.ai,free04_b.ai,free05_a.ai,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner09.ai,1,3
148,1671,,14,9,,22,18,,34,44,,48,57,,74,66,base02.ai,,,,,,,,1,3
203,15190,,2,10,,22,30,,43,32,,50,58,,69,66,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner09.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner07.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner05.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner02.ai,1,3
285,224,9,,,17,,,,33,42,52,,,64,,,base03.ai,eeyore03.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner06.ai,1,3
270,15300,5,,,25,,,40,,,,46,59,70,,,base03.ai,eeyore04.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner08.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner05.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner02.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner08.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner09.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner03.ai,nonwinner01.ai,1,4
132,18087,,2,13,,22,23,,40,38,,47,52,,70,65,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner09.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner06.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner01.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner05.ai,nonwinner01.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner05.ai,1,1
109,4106,15,,,26,,,,31,32,,46,54,,,,base03.ai,eeyore03.ai,eeyore04.ai,free05.ai,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner03.ai,nonwinner01.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner02.ai,nonwinner06.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner01.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner04.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner02.ai,1,1
31,14368,,7,,,16,20,,38,36,,50,60,,,61,base02.ai,free01_b.ai,free05_a.ai,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner05.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner04.ai,nonwinner01.ai,1,2
247,11849,,13,15,,21,25,31,,,55,,,71,,,base03.ai,eeyore01.ai,eeyore02.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner09.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner01.ai,1,2
36,3054,,13,10,,16,20,,35,41,,58,,,,65,base02.ai,free04_b.ai,free05_a.ai,,,,,,1,2
277,3393,8,,,,16,22,43,,,53,,,64,,,base03.ai,eeyore02.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner05.ai,nonwinner09.ai,1,2
196,11504,,10,15,,25,29,,33,41,,46,55,,67,65,base02.ai,,,,,,,,1,2
94,11058,,6,12,,26,22,,38,37,,47,58,,,73,base02.ai,free05_a.ai,,,,,,,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner01.ai,1,3
120,8533,,12,6,,21,22,,34,38,,46,50,,66,72,base02.ai,,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner06.ai,nonwinner01.ai,1,3
112,10815,14,,,,26,30,36,,,,58,60,,,,base03.ai,eeyore02.ai,eeyore04.ai,free05.ai,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner05.ai,nonwinner03.ai,1,3
100,26392,,2,14,,23,24,,39,31,,46,50,,74,,base02.ai,free05_b.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner09.ai,nonwinner03.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner02.ai,nonwinner08.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner03.ai,nonwinner07.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner01.ai,1,3
261,23973,12,,,28,,,,34,45,51,,,74,,,base03.ai,eeyore03.ai,,,,,,,1,3
272,3500,3,,,28,,,36,,,59,,,,63,73,base03.ai,eeyore05.ai,,,,,,,1,3
157,25970,,8,2,,18,30,,34,44,,60,47,,62,70,base02.ai,,,,,,,,1,3
60,21993,,4,6,,26,25,,44,43,,46,50,,75,,base02.ai,free05_b.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner08.ai,nonwinner03.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner02.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner04.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner08.ai,1,4
296,19719,,5,12,27,,,35,,,54,,,73,,,base03.ai,eeyore01.ai,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner05.ai,nonwinner02.ai,1,4
15,20264,,9,,,27,18,,38,32,,,48,,72,,base02.ai,free01_b.ai,free04_a.ai,free05_b.ai,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner06.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner09.ai,nonwinner02.ai,1,4
21,21635,,8,5,,22,30,,32,36,,54,,,,75,base02.ai,free04_b.ai,free05_a.ai,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner04.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner03.ai,nonwinner08.ai,1,4
131,26333,,9,2,,29,17,,32,36,,49,48,,62,74,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner03.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner02.ai,nonwinner01.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner06.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner07.ai,nonwinner09.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner04.ai,nonwinner02.ai,1,1
186,5216,,15,1,,25,17,,41,38,,58,50,,69,73,base02.ai,,,,,,,,1,1
206,24329,,2,11,,20,17,,41,40,,53,47,,75,73,base02.ai,,,,,,,,1,1
181,14394,,13,10,,23,17,,40,31,,50,55,,65,73,base02.ai,,,,,,,,1,1
110,7747,,,,30,,,34,,,,46,54,,61,68,base03.ai,free01.ai,eeyore04.ai,eeyore05.ai,,,,,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner01.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner06.ai,nonwinner03.ai,1,1
127,12713,,12,1,,20,24,,40,41,,52,58,,71,68,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner05.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner08.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner08.ai,nonwinner07.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner06.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner09.ai,nonwinner02.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner09.ai,nonwinner03.ai,1,2
217,16070,4,,,,17,26,40,,,55,,,,,,base03.ai,eeyore02.ai,free05.ai,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner05.ai,nonwinner02.ai,1,2
179,960,,15,10,,25,17,,35,31,,58,50,,69,70,base02.ai,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner06.ai,nonwinner09.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner04.ai,nonwinner08.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner01.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner01.ai,nonwinner05.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner02.ai,1,3
232,19759,14,,,22,,,34,,,,52,56,,68,72,base03.ai,eeyore04.ai,eeyore05.ai,,,,,,1,3
217,16070,4,,,,17,26,40,,,55,,,,,,base03.ai,eeyore02.ai,free05.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner05.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner06.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner08.ai,nonwinner02.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner01.ai,nonwinner04.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner03.ai,nonwinner06.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner09.ai,nonwinner01.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner03.ai,nonwinner06.ai,nonwinner02.ai,1,3
275,23383,,1,7,30,,,41,,,46,,,61,,,base03.ai,eeyore01.ai,,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner05.ai,nonwinner09.ai,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner08.ai,nonwinner05.ai,1,3
46,20570,,,12,,21,25,,42,37,,55,56,,69,,base02.ai,free01_a.ai,free05_b.ai,,,,,,1,3
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner04.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner03.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner02.ai,nonwinner07.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner06.ai,nonwinner02.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner02.ai,nonwinner07.ai,1,4
54,16750,,,,21,,,,,,,59,60,,73,75,base03.ai,free01.ai,free03.ai,eeyore04.ai,eeyore05.ai,,,,1,4
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner07.ai,nonwinner06.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner06.ai,nonwinner08.ai,1,4
137,18354,,13,14,,23,16,,38,36,,48,54,,68,62,base02.ai,,,,,,,,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner09.ai,nonwinner01.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner09.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner07.ai,nonwinner05.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner01.ai,nonwinner09.ai,1,4
,,,,,,,,,,,,,,,,,,,,,,nonwinner01.ai,nonwinner04.ai,nonwinner08.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner01.ai,nonwinner05.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner06.ai,nonwinner07.ai,nonwinner03.ai,1,1
300,6686,15,,,21,,,,37,39,54,,,75,,,base03.ai,eeyore03.ai,,,,,,,1,1
179,960,,15,10,,25,17,,35,31,,58,50,,69,70,base02.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner09.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner05.ai,nonwinner04.ai,nonwinner03.ai,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner02.ai,nonwinner09.ai,nonwinner07.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner07.ai,nonwinner03.ai,nonwinner02.ai,1,1
,,,,,,,,,,,,,,,,,winner04.ai,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,nonwinner04.ai,nonwinner03.ai,nonwinner09.ai,1,1
197,24003,,13,3,,17,29,,31,40,,56,48,,63,61,base02.ai,,,,,,,,1,1
106,23537,7,,,18,,,,35,40,,56,59,,,,base03.ai,eeyore03.ai,eeyore04.ai,free05.ai,,,,,1,1
115,14909,,4,9,28,,,33,,,,53,56,,,,base03.ai,eeyore01.ai,eeyore04.ai,free05.ai,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner09.ai,nonwinner04.ai,nonwinner06.ai,1,2
,,,,,,,,,,,,,,,,,,,,,,nonwinner08.ai,nonwinner09.ai,nonwinner06.ai,1,2
